probe_id,lhs_holder,lhs_value_class,lhs_bytes,lhs_canon,rhs_holder,rhs_value_class,rhs_bytes,rhs_canon,output_bytes,output_canon
A:&|6|6,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",ULong,base_42,000000000000002a,"[1, 1.3125, 5]",,REFUSE
A:&|6|7,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",BigInteger,base_42,2a,"[1, 1.3125, 5]",,REFUSE
A:&|6|8,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",Double,base_1_5,3ff8000000000000,"[1, 1.5, 0]",,REFUSE
A:&|6|9,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",Float,base_1_5,3fc00000,"[1, 1.5, 0]",,REFUSE
A:&|6|10,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",BigDecimal,base_1_5,1.5,"[1, 1.5, 0]",,REFUSE
A:&|6|11,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",String,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|6|12,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",CharArray,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|6|13,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",StringBuilder,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|6|14,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",ByteArray,base_hello,68656c6c6f,t|68656c6c6f|5|5|5,,REFUSE
A:&|6|15,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",List,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|6|16,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",MutableList,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
A:&|6|17,ULong,base_42,000000000000002a,"[1, 1.3125, 5]",Array<T>,base,"[1, 2, 3]","c|[1, 1.0, 0],[1, 1.0, 1],[1, 1.5, 1]|integer|as-sorted",,REFUSE
